Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Jun-2023,31-Aug-2023,PE,43600.00,-,-,-,1634.35,-,884.30,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,PE,41100.00,-,-,-,753.20,-,278.30,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,PE,42100.00,-,-,-,1050.40,-,461.75,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,PE,41600.00,-,-,-,892.05,-,361.30,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,PE,43600.00,-,-,-,1251.55,-,1096.55,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,PE,36000.00,50.00,52.05,46.00,48.95,48.95,48.95,29.00,-,-156.60,6075.00,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,PE,46800.00,-,-,-,2905.80,-,2646.35,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,PE,44400.00,-,-,-,1589.65,-,1408.10,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Sep-2023,PE,46600.00,-,-,-,2779.50,-,2526.15,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Dec-2023,PE,39000.00,-,-,-,400.00,400.00,418.25,-,-,-,25.00,-,-
BANKNIFTY,30-Jun-2023,28-Dec-2023,PE,49500.00,-,-,-,6248.95,-,4607.70,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Dec-2023,PE,48000.00,-,-,-,5370.90,-,3658.95,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,28-Mar-2024,PE,37500.00,-,-,-,1626.50,-,410.40,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,PE,43000.00,-,-,-,827.45,-,424.20,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,PE,40500.00,-,-,-,205.10,-,68.05,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,PE,43600.00,-,-,-,262.90,262.90,594.10,-,-,-,30.00,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,PE,43900.00,539.95,539.95,468.05,468.05,468.05,468.05,31.00,-,-204.13,600.00,-45.00,-
